DR Number,Date Reported,Date Occurred,Time Occurred,Time Occurred,Area ID,Area Name,Reporting District,Crime Code,Crime Code Description,MO Codes,Victim Age,Victim Sex,Victim Descent,Premise Code,Premise Description,Address,Cross Street,Location,Latitude,Longitude,Zip Codes,Date,Weekday,Month,Year
191506129,2/10/2019,2/10/2019,0045,00:45,15,N Hollywood,1503,997,TRAFFIC COLLISION,3011 3028 3037 3104 3401 3701 4015 3034,unknown,Male,White,102,SIDEWALK,SHERMAN                      WY,RADFORD                      AV,"{'latitude': '34.2003', 'longitude': '-118.4002', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.2003,-118.4002,8888,10-Feb-19,Sunday,February,2019
190311475,4/24/2019,4/24/2019,1210,12:10,3,Southwest,357,997,TRAFFIC COLLISION,4025 3036 3004 3028 3034 3101,35,Male,Hispanic,101,STREET,NORMANDIE                    AV,35TH                         PL,"{'latitude': '34.0237', 'longitude': '-118.3002', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.0237,-118.3002,22724,24-Apr-19,Wednesday,April,2019
181824171,12/16/2018,12/15/2018,1145,11:45,18,Southeast,1862,997,TRAFFIC COLLISION,4025 3026 3030 3101 3037 3004,80,Male,Black,101,STREET,IMPERIAL                     HY,SPRING                       ST,"{'latitude': '33.931', 'longitude': '-118.2761', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",33.931,-118.2761,24355,15-Dec-18,Saturday,December,2018
180406422,2/24/2018,2/23/2018,1850,18:50,4,Hollenbeck,497,997,TRAFFIC COLLISION,3101 3401 3701 3011 3026,29,Male,Hispanic,101,STREET,WASHINGTON                   BL,SOTO                         ST,"{'latitude': '34.0173', 'longitude': '-118.22', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.0173,-118.22,23441,23-Feb-18,Friday,February,2018
191414237,6/16/2019,6/16/2019,0140,1:40,14,Pacific,1488,997,TRAFFIC COLLISION,1300 3004,24,Female,Black,101,STREET,AIRPORT                      BL,ARBOR VITAE                  ST,"{'latitude': '33.9527', 'longitude': '-118.3859', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",33.9527,-118.3859,23676,16-Jun-19,Sunday,June,2019
181107267,3/14/2018,3/10/2018,1900,19:00,11,Northeast,1107,997,TRAFFIC COLLISION,3101 3401 3701 3004 3026 3036,24,Male,White,101,STREET,FIGUEROA                     ST,BURWOOD,"{'latitude': '34.1272', 'longitude': '-118.187', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.1272,-118.187,23673,10-Mar-18,Saturday,March,2018
181705111,1/24/2018,1/24/2018,0800,8:00,17,Devonshire,1777,997,TRAFFIC COLLISION,3004 3036 3026 3101 3401 3701 4026,21,Female,Hispanic,101,STREET,WOODLEY                      AV,KINZIE                       ST,"{'latitude': '34.2483', 'longitude': '-118.4849', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.2483,-118.4849,18914,24-Jan-18,Wednesday,January,2018
191709099,4/22/2019,4/22/2019,1700,17:00,17,Devonshire,1793,997,TRAFFIC COLLISION,3036 3004 3026 3101 3401 3701 4017,25,Female,White,101,STREET,TAMPA                        AV,NAPA                         ST,"{'latitude': '34.2264', 'longitude': '-118.5536', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.2264,-118.5536,18513,22-Apr-19,Monday,April,2019
182016353,8/27/2018,8/27/2018,1405,14:05,20,Olympic,2013,997,TRAFFIC COLLISION,3004 3028 3030 3035 3037 3101 3401 3701 4027,28,Female,Black,101,STREET,BEVERLY                      BL,GRAMERCY                     PL,"{'latitude': '34.0726', 'longitude': '-118.3073', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.0726,-118.3073,22721,27-Aug-18,Monday,August,2018
190113767,5/17/2019,5/17/2019,0155,1:55,1,Central,182,997,TRAFFIC COLLISION,3101 3401 3701 3002 3034 3011,20,Male,White,101,STREET,11TH                         ST,OLIVE                        ST,"{'latitude': '34.0412', 'longitude': '-118.2614', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.0412,-118.2614,23076,17-May-19,Friday,May,2019
181515386,7/30/2018,7/30/2018,0005,00:5,15,N Hollywood,1555,997,TRAFFIC COLLISION,3004 3030 3028 3101 3401 3701 4026 3037,28,Female,Black,101,STREET,TUJUNGA                      AV,RIVERSIDE                    DR,"{'latitude': '34.1588', 'longitude': '-118.379', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.1588,-118.379,8488,30-Jul-18,Monday,July,2018
190911572,5/29/2019,5/29/2019,1130,11:30,9,Van Nuys,915,997,TRAFFIC COLLISION,3004 3036 3026 3101 3401 3701 4009,27,Male,Hispanic,101,STREET,SHERMAN                      WY,LENNOX                       AV,"{'latitude': '34.2012', 'longitude': '-118.4455', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.2012,-118.4455,19733,29-May-19,Wednesday,May,2019
181713279,7/13/2018,7/12/2018,1900,19:00,17,Devonshire,1766,997,TRAFFIC COLLISION,3004 3036 3030 3028 3101 3401 3701 4026,49,Female,Hispanic,101,STREET,TAMPA                        AV,LASSEN                       ST,"{'latitude': '34.25', 'longitude': '-118.5536', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.25,-118.5536,18513,12-Jul-18,Thursday,July,2018
181007879,3/26/2018,3/26/2018,1220,12:20,10,West Valley,1063,997,TRAFFIC COLLISION,3006 3028 3030 3037 3101 3401 3701 4010,unknown,Male,Other,101,STREET,YOLANDA                      AV,N  VENTURA                      BL,"{'latitude': '34.1707', 'longitude': '-118.5408', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.1707,-118.5408,19339,26-Mar-18,Monday,March,2018
181019349,12/2/2018,12/2/2018,1830,18:30,10,West Valley,1025,997,TRAFFIC COLLISION,3006 3028 3030 3037 3101 3401 3701 4010,26,Female,Hispanic,101,STREET,CANBY                        ST,HART                         AV,"{'latitude': '34.1975', 'longitude': '-118.5348', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.1975,-118.5348,18909,2-Dec-18,Sunday,December,2018
180514792,8/21/2018,8/21/2018,1215,12:15,5,Harbor,509,997,TRAFFIC COLLISION,4025 3037 3004 3028 3030 3101,34,Female,White,101,STREET,PRESIDENT                    AV,LOMITA                       BL,"{'latitude': '33.7978', 'longitude': '-118.3043', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",33.7978,-118.3043,26327,21-Aug-18,Tuesday,August,2018
191310236,4/22/2019,4/22/2019,1050,10:50,13,Newton,1395,997,TRAFFIC COLLISION,3101 3401 3701 3004 0605,23,Male,Hispanic,101,STREET,CENTRAL                      AV,69TH                         ST,"{'latitude': '33.9776', 'longitude': '-118.2564', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",33.9776,-118.2564,22350,22-Apr-19,Monday,April,2019
192011188,5/25/2019,5/21/2019,2000,20:00,20,Olympic,2062,997,TRAFFIC COLLISION,3006 3028 3030 3035 3037 3101 3401 3701 4020,72,Female,Asian,101,STREET,SAN MARINO                   ST,SAINT ANDREWS,"{'latitude': '34.0545', 'longitude': '-118.3112', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.0545,-118.3112,23080,21-May-19,Tuesday,May,2019
190810156,5/23/2019,5/23/2019,1531,15:31,8,West LA,855,997,TRAFFIC COLLISION,3004 3026 3035 3037 3101 3401 3701 4027,45,Female,White,101,STREET,OHIO                         AV,PONTIUS                      AV,"{'latitude': '34.0501', 'longitude': '-118.4472', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.0501,-118.4472,23443,23-May-19,Thursday,May,2019
181424026,11/12/2018,11/12/2018,0930,9:30,14,Pacific,1428,997,TRAFFIC COLLISION,3006 3028 3030 3035 3037 3101 3401 3701 4027,24,Female,Hispanic,101,STREET,LAWLER,GLENDON,"{'latitude': '34.0235', 'longitude': '-118.4155', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.0235,-118.4155,23451,12-Nov-18,Monday,November,2018
190311673,4/26/2019,4/26/2019,1800,18:00,3,Southwest,397,997,TRAFFIC COLLISION,3036 3004 3026 3101,37,Female,Black,101,STREET,MARTIN LUTHER KING JR        BL,VERMONT                      AV,"{'latitude': '34.0109', 'longitude': '-118.2915', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.0109,-118.2915,23668,26-Apr-19,Friday,April,2019
192004099,1/3/2019,1/3/2019,1410,14:10,20,Olympic,2097,997,TRAFFIC COLLISION,3006 3028 3030 3035 3037 3101 3401 3701 4027,33,Female,Hispanic,101,STREET,MARIPOSA                     AV,20TH                         ST,"{'latitude': '34.0382', 'longitude': '-118.2983', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.0382,-118.2983,22724,3-Jan-19,Thursday,January,2019
180318484,8/9/2018,8/8/2018,2055,20:55,3,Southwest,341,997,TRAFFIC COLLISION,4025 3037 3004 3028 3030,46,Female,Black,108,PARKING LOT,LA CIENEGA                   BL,RODEO                        RD,"{'latitude': '34.0217', 'longitude': '-118.3723', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.0217,-118.3723,23077,8-Aug-18,Wednesday,August,2018
181918464,9/30/2018,9/30/2018,1700,17:00,19,Mission,1934,997,TRAFFIC COLLISION,3004 3037 3026 3101 3401 3701 4019,unknown,Male,White,101,STREET,SEPULVEDA                    BL,DEVONSHIRE                   ST,"{'latitude': '34.2747', 'longitude': '-118.4696', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.2747,-118.4696,19330,30-Sep-18,Sunday,September,2018
182011211,5/15/2018,5/15/2018,1135,11:35,20,Olympic,2036,997,TRAFFIC COLLISION,3004 3026 3034 3037 3101 3401 3701 4027,35,Female,Black,101,STREET,BERENDO                      ST,7TH                          ST,"{'latitude': '34.0598', 'longitude': '-118.2941', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.0598,-118.2941,22726,15-May-18,Tuesday,May,2018
181424044,11/12/2018,11/12/2018,1400,14:00,14,Pacific,1431,997,TRAFFIC COLLISION,3004 3028 3030 3035 3037 3101 3401 3701 4014,68,Male,Black,101,STREET,WINDWARD                     AV,SPEEDWAY,"{'latitude': '33.9877', 'longitude': '-118.4723', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",33.9877,-118.4723,25073,12-Nov-18,Monday,November,2018
180711802,6/12/2018,6/12/2018,0830,8:30,7,Wilshire,765,997,TRAFFIC COLLISION,3004 3026 3035 3036 3101 3401 3701 4027,47,Female,Hispanic,101,STREET,PICO                         BL,HIGHLAND                     AV,"{'latitude': '34.0479', 'longitude': '-118.3447', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.0479,-118.3447,23080,12-Jun-18,Tuesday,June,2018
181228853,12/9/2018,12/9/2018,2055,20:55,12,Street 77th,1256,997,TRAFFIC COLLISION,3004 3024 3101 3034 3036 4025 0605,24,Female,Hispanic,101,STREET,FLORENCE                     AV,HOOVER                       ST,"{'latitude': '33.9747', 'longitude': '-118.2871', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",33.9747,-118.2871,23675,9-Dec-18,Sunday,December,2018
181425563,12/6/2018,12/6/2018,1015,10:15,14,Pacific,1469,997,TRAFFIC COLLISION,3006 3028 3035 3037 3101 3401 3701 4027 3030,68,Male,Black,101,STREET,ALVERN                       CR,FLIGHT                       AV,"{'latitude': '33.9761', 'longitude': '-118.3726', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",33.9761,-118.3726,23676,6-Dec-18,Thursday,December,2018
181305096,1/21/2018,1/21/2018,0700,7:00,13,Newton,1373,997,TRAFFIC COLLISION,3101 3401 3006 3030 3701,40,Male,Hispanic,101,STREET,WADSWORTH                    AV,52ND                         ST,"{'latitude': '33.9958', 'longitude': '-118.2586', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",33.9958,-118.2586,22727,21-Jan-18,Sunday,January,2018
191805010,1/18/2019,1/18/2019,1345,13:45,18,Southeast,1802,997,TRAFFIC COLLISION,4012 3037 3004 3028 3030 3101 1501,unknown,Unknown,Unknown,101,STREET,GRAND                        AV,92ND                         ST,"{'latitude': '33.9528', 'longitude': '-118.2799', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",33.9528,-118.2799,22352,18-Jan-19,Friday,January,2019
182109274,4/19/2018,4/19/2018,0745,7:45,21,Topanga,2148,997,TRAFFIC COLLISION,3008 3036 3026 3101 3401 3701 4021,unknown,Male,Hispanic,101,STREET,GAULT                        ST,OSO                          AV,"{'latitude': '34.1993', 'longitude': '-118.5753', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.1993,-118.5753,4282,19-Apr-18,Thursday,April,2018
191807928,3/10/2019,3/9/2019,2330,23:30,18,Southeast,1802,997,TRAFFIC COLLISION,4025 3037 3006 3026 3030 3101,33,Male,Hispanic,101,STREET,87TH                         PL,MAIN                         ST,"{'latitude': '33.9579', 'longitude': '-118.2739', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",33.9579,-118.2739,22352,9-Mar-19,Saturday,March,2019
181005780,2/8/2018,2/6/2018,1200,12:00,10,West Valley,1006,997,TRAFFIC COLLISION,3004 3036 3030 3028 3101 3401 3701 4026,35,Male,Black,101,STREET,LOUISE                       AV,WILLARD                      ST,"{'latitude': '34.2184', 'longitude': '-118.5099', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.2184,-118.5099,18514,6-Feb-18,Tuesday,February,2018
181920817,11/21/2018,11/21/2018,1030,10:30,19,Mission,1935,997,TRAFFIC COLLISION,3004 3037 3030 3028 3101 3401 3701 4019,51,Female,Hispanic,101,STREET,SAN FERNANDO                 BL,LAUREL CANYON                BL,"{'latitude': '34.2752', 'longitude': '-118.4603', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.2752,-118.4603,19330,21-Nov-18,Wednesday,November,2018
181720070,12/10/2018,12/10/2018,1615,16:15,17,Devonshire,1793,997,TRAFFIC COLLISION,3006 3037 3034 3028 3101 3401 3701 4026,unknown,Male,White,101,STREET,PARTHENIA                    ST,BECKFORD                     AV,"{'latitude': '34.2283', 'longitude': '-118.5514', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.2283,-118.5514,18513,10-Dec-18,Monday,December,2018
190608806,3/27/2019,3/27/2019,1300,13:00,6,Hollywood,615,997,TRAFFIC COLLISION,3006 3026 3035 3037 3101 3401 3701 4027,21,Female,Other,101,STREET,CANYON LAKE                  DR,LAKE HOLLYWOOD               PK,"{'latitude': '34.1267', 'longitude': '-118.3316', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.1267,-118.3316,24033,27-Mar-19,Wednesday,March,2019
192012454,6/20/2019,6/20/2019,1345,13:45,20,Olympic,2071,997,TRAFFIC COLLISION,605,50,Male,Hispanic,101,STREET,PICO                         BL,W  PICO,"{'latitude': '34.0472', 'longitude': '-118.313', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.0472,-118.313,23080,20-Jun-19,Thursday,June,2019
180413413,8/11/2018,8/11/2018,1205,12:05,4,Hollenbeck,497,997,TRAFFIC COLLISION,3101 3401 3701 3006 3026 3029 3032,49,Male,Hispanic,108,PARKING LOT,SOTO                         ST,OLYMPIC                      BL,"{'latitude': '34.0243', 'longitude': '-118.2198', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.0243,-118.2198,23441,11-Aug-18,Saturday,August,2018
181512176,6/1/2018,6/1/2018,1900,19:00,15,N Hollywood,1599,997,TRAFFIC COLLISION,3003 3037 3101 3401 3701 4015 3026,56,Female,White,101,STREET,CAHUENGA                     BL,REGAL                        ST,"{'latitude': '34.135', 'longitude': '-118.3611', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.135,-118.3611,24033,1-Jun-18,Friday,June,2018
181204991,1/10/2018,1/10/2018,1950,19:50,12,Street 77th,1266,997,TRAFFIC COLLISION,0605 4012 3037 3004 3026 3029 3101,55,Female,Black,101,STREET,82ND                         ST,FIGUEROA                     ST,"{'latitude': '33.9651', 'longitude': '-118.2827', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",33.9651,-118.2827,23675,10-Jan-18,Wednesday,January,2018
191306363,2/14/2019,2/14/2019,0145,1:45,13,Newton,1309,997,TRAFFIC COLLISION,3101 3401 3701 3003 3025,56,Male,Hispanic,101,STREET,DECATUR                      ST,7TH                          ST,"{'latitude': '34.0348', 'longitude': '-118.2351', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.0348,-118.2351,23082,14-Feb-19,Thursday,February,2019
181520297,10/28/2018,10/28/2018,1620,16:20,15,N Hollywood,1503,997,TRAFFIC COLLISION,3004 3037 3030 3028 3101 3401 3701 4026,unknown,Male,White,101,STREET,LAUREL CANYON                BL,SHERMAN                      WY,"{'latitude': '34.2014', 'longitude': '-118.3965', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.2014,-118.3965,8888,28-Oct-18,Sunday,October,2018
180905694,2/2/2018,2/1/2018,1845,18:45,9,Van Nuys,915,997,TRAFFIC COLLISION,3036 3004 3026 3101 3401 3701 4026,37,Male,White,101,STREET,SHERMAN                      WY,LENNOX                       AV,"{'latitude': '34.2012', 'longitude': '-118.4455', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.2012,-118.4455,19733,1-Feb-18,Thursday,February,2018
180613665,6/5/2018,6/2/2018,1615,16:15,6,Hollywood,668,997,TRAFFIC COLLISION,3004 3028 3030 3035 3037 3101 3401 3701 4006,38,Male,Hispanic,101,STREET,SANTA MONICA                 BL,VAN NESS,"{'latitude': '34.0908', 'longitude': '-118.3157', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.0908,-118.3157,23669,2-Jun-18,Saturday,June,2018
191610860,6/28/2019,6/26/2019,1740,17:40,16,Foothill,1687,997,TRAFFIC COLLISION,605,25,Male,Hispanic,101,STREET,SAN FERNANDO,GOSS                         ST,"{'latitude': '34.2239', 'longitude': '-118.3761', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.2239,-118.3761,19335,26-Jun-19,Wednesday,June,2019
191707108,3/10/2019,3/10/2019,1520,15:20,17,Devonshire,1757,997,TRAFFIC COLLISION,3004 3037 3030 3028 3101 3401 3701 4010,25,Female,White,101,STREET,BALBOA                       BL,MAYALL                       ST,"{'latitude': '34.2539', 'longitude': '-118.5024', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.2539,-118.5024,18514,10-Mar-19,Sunday,March,2019
